03/11/2025 13:43:40
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.71000e-04,7.27892e-01,4.08805e+02,7.13196e+03,3.51595e-11,1.27256e+01,1.17033e+02
1.71500e-04,7.31436e-01,4.07836e+02,7.15729e+03,3.53341e-11,1.26954e+01,1.17515e+02
1.72000e-04,7.34704e-01,4.11607e+02,7.14459e+03,3.54995e-11,1.28128e+01,1.17964e+02
1.72500e-04,7.38324e-01,4.09010e+02,7.12071e+03,3.56768e-11,1.27320e+01,1.18458e+02
1.73000e-04,7.41731e-01,4.10468e+02,7.16527e+03,3.58469e-11,1.27774e+01,1.18924e+02
1.73500e-04,7.45375e-01,4.07083e+02,7.07358e+03,3.60255e-11,1.26720e+01,1.19419e+02
1.74000e-04,7.48690e-01,4.09823e+02,7.13378e+03,3.61922e-11,1.27573e+01,1.19872e+02
1.74500e-04,7.52161e-01,4.09343e+02,7.06855e+03,3.63651e-11,1.27423e+01,1.20346e+02
1.75000e-04,7.55694e-01,4.07745e+02,7.05937e+03,3.65395e-11,1.26926e+01,1.20827e+02
1.75500e-04,7.58814e-01,4.12858e+02,7.03476e+03,3.66992e-11,1.28518e+01,1.21257e+02
1.76000e-04,7.62533e-01,4.07600e+02,6.98932e+03,3.68799e-11,1.26881e+01,1.21762e+02
1.76500e-04,7.65822e-01,4.09975e+02,7.05241e+03,3.70449e-11,1.27620e+01,1.22212e+02
1.77000e-04,7.69009e-01,4.12984e+02,6.92518e+03,3.72063e-11,1.28557e+01,1.22651e+02
1.77500e-04,7.72692e-01,4.08396e+02,6.99246e+03,3.73857e-11,1.27129e+01,1.23153e+02
1.78000e-04,7.76013e-01,4.09490e+02,6.96266e+03,3.75520e-11,1.27469e+01,1.23607e+02
1.78500e-04,7.79482e-01,4.07462e+02,6.87193e+03,3.77231e-11,1.26838e+01,1.24079e+02
1.79000e-04,7.82596e-01,4.10754e+02,6.82592e+03,3.78808e-11,1.27863e+01,1.24505e+02
1.79500e-04,7.86130e-01,4.06579e+02,6.72732e+03,3.80536e-11,1.26563e+01,1.24985e+02
1.80000e-04,7.89158e-01,4.10335e+02,6.71660e+03,3.82068e-11,1.27732e+01,1.25399e+02
1.80500e-04,7.92317e-01,4.10995e+02,6.58458e+03,3.83647e-11,1.27938e+01,1.25832e+02
1.81000e-04,7.95587e-01,4.09653e+02,6.54914e+03,3.85259e-11,1.27520e+01,1.26279e+02
1.81500e-04,7.98519e-01,4.12794e+02,6.45125e+03,3.86738e-11,1.28498e+01,1.26683e+02
1.82000e-04,8.01698e-01,4.11185e+02,6.32705e+03,3.88301e-11,1.27997e+01,1.27119e+02
1.82500e-04,8.04889e-01,4.09578e+02,6.35303e+03,3.89870e-11,1.27497e+01,1.27555e+02
1.83000e-04,8.07561e-01,4.14118e+02,6.11495e+03,3.91227e-11,1.28910e+01,1.27925e+02
1.83500e-04,8.10887e-01,4.08902e+02,6.13819e+03,3.92830e-11,1.27286e+01,1.28378e+02
1.84000e-04,8.13630e-01,4.11467e+02,5.99990e+03,3.94205e-11,1.28085e+01,1.28755e+02
1.84500e-04,8.16679e-01,4.08745e+02,5.90472e+03,3.95689e-11,1.27237e+01,1.29171e+02
1.85000e-04,8.19411e-01,4.10411e+02,5.85674e+03,3.97045e-11,1.27756e+01,1.29545e+02
1.85500e-04,8.22125e-01,4.10908e+02,5.65914e+03,3.98384e-11,1.27911e+01,1.29917e+02
1.86000e-04,8.24993e-01,4.09149e+02,5.66218e+03,3.99778e-11,1.27363e+01,1.30308e+02
1.86500e-04,8.27678e-01,4.08485e+02,5.43916e+03,4.01097e-11,1.27156e+01,1.30674e+02
1.87000e-04,8.30185e-01,4.09638e+02,5.32898e+03,4.02331e-11,1.27515e+01,1.31017e+02
1.87500e-04,8.32765e-01,4.08872e+02,5.20821e+03,4.03590e-11,1.27277e+01,1.31369e+02
1.88000e-04,8.35147e-01,4.09776e+02,5.03691e+03,4.04759e-11,1.27558e+01,1.31694e+02
1.88500e-04,8.37663e-01,4.08600e+02,5.01843e+03,4.05978e-11,1.27192e+01,1.32037e+02
1.89000e-04,8.40069e-01,4.07331e+02,4.77589e+03,4.07146e-11,1.26797e+01,1.32364e+02
1.89500e-04,8.42296e-01,4.08429e+02,4.74924e+03,4.08233e-11,1.27139e+01,1.32668e+02
1.90000e-04,8.44638e-01,4.06476e+02,4.54494e+03,4.09361e-11,1.26531e+01,1.32985e+02
1.90500e-04,8.46711e-01,4.07345e+02,4.40149e+03,4.10370e-11,1.26801e+01,1.33267e+02
1.91000e-04,8.48852e-01,4.06614e+02,4.30730e+03,4.11404e-11,1.26574e+01,1.33558e+02
1.91500e-04,8.51002e-01,4.04181e+02,4.07414e+03,4.12430e-11,1.25817e+01,1.33847e+02
1.92000e-04,8.52604e-01,4.08919e+02,4.00380e+03,4.13225e-11,1.27291e+01,1.34066e+02
1.92500e-04,8.54484e-01,4.07729e+02,3.70167e+03,4.14125e-11,1.26921e+01,1.34322e+02
1.93000e-04,8.56485e-01,4.04794e+02,3.68786e+03,4.15068e-11,1.26008e+01,1.34592e+02
1.93500e-04,8.58203e-01,4.04243e+02,3.46071e+03,4.15889e-11,1.25836e+01,1.34824e+02
1.94000e-04,8.59650e-01,4.05766e+02,3.21368e+03,4.16585e-11,1.26310e+01,1.35020e+02
1.94500e-04,8.61159e-01,4.05859e+02,3.12573e+03,4.17301e-11,1.26339e+01,1.35224e+02
1.95000e-04,8.62599e-01,4.04852e+02,2.81959e+03,4.17981e-11,1.26025e+01,1.35418e+02
1.95500e-04,8.63868e-01,4.06020e+02,2.79267e+03,4.18581e-11,1.26389e+01,1.35590e+02
1.96000e-04,8.65312e-01,4.03058e+02,2.52945e+03,4.19249e-11,1.25467e+01,1.35784e+02
1.96500e-04,8.66414e-01,4.04011e+02,2.41912e+03,4.19766e-11,1.25764e+01,1.35933e+02
1.97000e-04,8.67515e-01,4.03846e+02,2.24577e+03,4.20279e-11,1.25712e+01,1.36081e+02
1.97500e-04,8.68715e-01,4.00989e+02,2.03700e+03,4.20826e-11,1.24823e+01,1.36242e+02
