03/11/2025 13:42:04
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.69000e-04,7.16706e-01,3.89524e+02,7.09520e+03,3.45022e-11,1.21254e+01,1.11399e+02
1.69500e-04,7.20215e-01,3.90095e+02,7.25288e+03,3.46730e-11,1.21432e+01,1.11855e+02
1.70000e-04,7.23379e-01,3.94955e+02,7.03921e+03,3.48323e-11,1.22945e+01,1.12272e+02
1.70500e-04,7.26934e-01,3.93392e+02,7.10304e+03,3.50041e-11,1.22458e+01,1.12739e+02
1.71000e-04,7.30487e-01,3.92158e+02,7.13771e+03,3.51771e-11,1.22074e+01,1.13204e+02
1.71500e-04,7.33770e-01,3.94681e+02,7.02415e+03,3.53398e-11,1.22859e+01,1.13636e+02
1.72000e-04,7.37279e-01,3.94564e+02,7.17983e+03,3.55111e-11,1.22823e+01,1.14098e+02
1.72500e-04,7.40945e-01,3.90444e+02,7.02724e+03,3.56883e-11,1.21540e+01,1.14576e+02
1.73000e-04,7.44246e-01,3.93554e+02,7.14039e+03,3.58520e-11,1.22508e+01,1.15009e+02
1.73500e-04,7.47621e-01,3.94732e+02,7.06376e+03,3.60191e-11,1.22875e+01,1.15453e+02
1.74000e-04,7.51211e-01,3.91912e+02,7.02203e+03,3.61933e-11,1.21997e+01,1.15923e+02
1.74500e-04,7.54611e-01,3.93068e+02,7.11612e+03,3.63616e-11,1.22357e+01,1.16369e+02
1.75000e-04,7.58024e-01,3.92506e+02,6.93238e+03,3.65294e-11,1.22182e+01,1.16816e+02
1.75500e-04,7.61279e-01,3.95861e+02,7.09621e+03,3.66917e-11,1.23227e+01,1.17246e+02
1.76000e-04,7.64770e-01,3.94638e+02,7.01422e+03,3.68632e-11,1.22846e+01,1.17705e+02
1.76500e-04,7.68374e-01,3.92143e+02,7.08546e+03,3.70385e-11,1.22069e+01,1.18177e+02
1.77000e-04,7.71628e-01,3.95457e+02,7.09895e+03,3.72019e-11,1.23101e+01,1.18606e+02
1.77500e-04,7.75026e-01,3.95334e+02,6.96341e+03,3.73695e-11,1.23063e+01,1.19054e+02
1.78000e-04,7.78570e-01,3.94388e+02,7.15978e+03,3.75433e-11,1.22768e+01,1.19521e+02
1.78500e-04,7.82288e-01,3.89143e+02,6.95896e+03,3.77237e-11,1.21135e+01,1.20003e+02
1.79000e-04,7.85324e-01,3.95504e+02,7.06403e+03,3.78778e-11,1.23115e+01,1.20404e+02
1.79500e-04,7.88949e-01,3.91517e+02,6.92754e+03,3.80547e-11,1.21875e+01,1.20877e+02
1.80000e-04,7.92196e-01,3.93094e+02,6.88032e+03,3.82162e-11,1.22365e+01,1.21303e+02
1.80500e-04,7.95766e-01,3.89904e+02,6.91486e+03,3.83908e-11,1.21372e+01,1.21768e+02
1.81000e-04,7.98846e-01,3.93165e+02,6.76706e+03,3.85452e-11,1.22387e+01,1.22172e+02
1.81500e-04,8.02259e-01,3.91826e+02,6.83773e+03,3.87130e-11,1.21970e+01,1.22618e+02
1.82000e-04,8.05608e-01,3.89629e+02,6.58891e+03,3.88776e-11,1.21287e+01,1.23053e+02
1.82500e-04,8.08694e-01,3.91668e+02,6.62397e+03,3.90309e-11,1.21921e+01,1.23456e+02
1.83000e-04,8.11781e-01,3.92665e+02,6.48605e+03,3.91846e-11,1.22232e+01,1.23861e+02
1.83500e-04,8.14993e-01,3.90820e+02,6.35370e+03,3.93413e-11,1.21657e+01,1.24280e+02
1.84000e-04,8.17984e-01,3.92422e+02,6.37441e+03,3.94898e-11,1.22156e+01,1.24671e+02
1.84500e-04,8.20992e-01,3.91539e+02,6.06777e+03,3.96375e-11,1.21881e+01,1.25064e+02
1.85000e-04,8.24067e-01,3.89753e+02,6.07616e+03,3.97871e-11,1.21325e+01,1.25464e+02
1.85500e-04,8.26925e-01,3.89512e+02,5.84851e+03,3.99275e-11,1.21250e+01,1.25835e+02
1.86000e-04,8.29512e-01,3.91389e+02,5.59152e+03,4.00551e-11,1.21835e+01,1.26173e+02
1.86500e-04,8.32098e-01,3.92680e+02,5.50667e+03,4.01822e-11,1.22236e+01,1.26512e+02
1.87000e-04,8.34816e-01,3.90034e+02,5.21659e+03,4.03129e-11,1.21413e+01,1.26866e+02
1.87500e-04,8.37526e-01,3.86976e+02,5.13811e+03,4.04425e-11,1.20461e+01,1.27216e+02
1.88000e-04,8.40019e-01,3.84871e+02,4.82633e+03,4.05622e-11,1.19806e+01,1.27536e+02
1.88500e-04,8.42011e-01,3.88806e+02,4.67436e+03,4.06599e-11,1.21031e+01,1.27794e+02
1.89000e-04,8.44119e-01,3.89125e+02,4.38538e+03,4.07615e-11,1.21130e+01,1.28068e+02
1.89500e-04,8.46145e-01,3.88760e+02,4.11893e+03,4.08580e-11,1.21016e+01,1.28330e+02
1.90000e-04,8.48141e-01,3.88268e+02,4.03821e+03,4.09526e-11,1.20863e+01,1.28589e+02
1.90500e-04,8.50013e-01,3.87260e+02,3.70434e+03,4.10410e-11,1.20549e+01,1.28831e+02
1.91000e-04,8.51749e-01,3.87438e+02,3.60336e+03,4.11227e-11,1.20605e+01,1.29055e+02
1.91500e-04,8.53353e-01,3.87519e+02,3.31362e+03,4.11984e-11,1.20630e+01,1.29263e+02
1.92000e-04,8.54968e-01,3.86474e+02,3.17014e+03,4.12730e-11,1.20305e+01,1.29471e+02
1.92500e-04,8.56567e-01,3.84311e+02,2.96834e+03,4.13469e-11,1.19631e+01,1.29676e+02
1.93000e-04,8.57782e-01,3.85526e+02,2.68433e+03,4.14035e-11,1.20010e+01,1.29832e+02
1.93500e-04,8.59120e-01,3.84451e+02,2.59487e+03,4.14648e-11,1.19675e+01,1.30004e+02
1.94000e-04,8.60330e-01,3.83426e+02,2.33696e+03,4.15200e-11,1.19356e+01,1.30159e+02
1.94500e-04,8.61240e-01,3.85872e+02,2.24303e+03,4.15622e-11,1.20117e+01,1.30276e+02
1.95000e-04,8.62568e-01,3.81732e+02,2.10655e+03,4.16214e-11,1.18829e+01,1.30445e+02
1.95500e-04,8.63201e-01,3.86094e+02,1.96731e+03,4.16511e-11,1.20186e+01,1.30526e+02
