03/11/2025 13:40:33
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.70500e-04,7.29300e-01,4.23809e+02,7.28332e+03,3.54512e-11,1.31927e+01,1.19512e+02
1.71000e-04,7.32748e-01,4.23619e+02,7.05620e+03,3.56254e-11,1.31867e+01,1.20000e+02
1.71500e-04,7.36118e-01,4.27250e+02,7.34656e+03,3.57968e-11,1.32998e+01,1.20480e+02
1.72000e-04,7.39567e-01,4.27353e+02,7.09783e+03,3.59720e-11,1.33030e+01,1.20972e+02
1.72500e-04,7.43079e-01,4.25700e+02,7.01759e+03,3.61468e-11,1.32515e+01,1.21470e+02
1.73000e-04,7.46716e-01,4.23529e+02,7.21233e+03,3.63283e-11,1.31839e+01,1.21984e+02
1.73500e-04,7.50091e-01,4.23660e+02,6.95016e+03,3.65000e-11,1.31880e+01,1.22461e+02
1.74000e-04,7.53727e-01,4.21344e+02,7.18951e+03,3.66805e-11,1.31159e+01,1.22972e+02
1.74500e-04,7.57070e-01,4.23499e+02,7.13427e+03,3.68524e-11,1.31830e+01,1.23445e+02
1.75000e-04,7.60587e-01,4.22012e+02,7.04685e+03,3.70283e-11,1.31367e+01,1.23940e+02
1.75500e-04,7.63866e-01,4.24012e+02,6.99018e+03,3.71969e-11,1.31990e+01,1.24404e+02
1.76000e-04,7.67140e-01,4.25077e+02,6.86533e+03,3.73637e-11,1.32321e+01,1.24868e+02
1.76500e-04,7.70832e-01,4.19237e+02,6.85877e+03,3.75461e-11,1.30503e+01,1.25385e+02
1.77000e-04,7.74052e-01,4.22303e+02,7.01166e+03,3.77121e-11,1.31458e+01,1.25838e+02
1.77500e-04,7.77572e-01,4.20212e+02,6.97496e+03,3.78888e-11,1.30807e+01,1.26332e+02
1.78000e-04,7.80665e-01,4.24960e+02,6.97283e+03,3.80497e-11,1.32285e+01,1.26770e+02
1.78500e-04,7.83554e-01,4.29010e+02,6.47062e+03,3.82003e-11,1.33545e+01,1.27184e+02
1.79000e-04,7.87473e-01,4.20275e+02,6.93303e+03,3.83904e-11,1.30826e+01,1.27733e+02
1.79500e-04,7.90719e-01,4.19212e+02,6.54119e+03,3.85559e-11,1.30496e+01,1.28187e+02
1.80000e-04,7.93876e-01,4.19534e+02,6.54057e+03,3.87153e-11,1.30596e+01,1.28629e+02
1.80500e-04,7.96911e-01,4.22874e+02,6.69281e+03,3.88718e-11,1.31635e+01,1.29057e+02
1.81000e-04,8.00103e-01,4.20340e+02,6.23592e+03,3.90324e-11,1.30847e+01,1.29505e+02
1.81500e-04,8.03145e-01,4.21428e+02,6.41104e+03,3.91860e-11,1.31185e+01,1.29933e+02
1.82000e-04,8.06115e-01,4.20912e+02,6.04949e+03,3.93370e-11,1.31025e+01,1.30350e+02
1.82500e-04,8.09392e-01,4.16305e+02,6.12411e+03,3.94981e-11,1.29590e+01,1.30805e+02
1.83000e-04,8.12282e-01,4.17446e+02,6.11005e+03,3.96454e-11,1.29946e+01,1.31207e+02
1.83500e-04,8.14769e-01,4.22399e+02,5.80655e+03,3.97742e-11,1.31488e+01,1.31558e+02
1.84000e-04,8.17490e-01,4.23730e+02,5.79190e+03,3.99116e-11,1.31902e+01,1.31943e+02
1.84500e-04,8.20735e-01,4.16693e+02,5.71008e+03,4.00705e-11,1.29711e+01,1.32394e+02
1.85000e-04,8.23209e-01,4.19865e+02,5.54453e+03,4.01961e-11,1.30699e+01,1.32740e+02
1.85500e-04,8.25988e-01,4.17833e+02,5.44274e+03,4.03336e-11,1.30066e+01,1.33128e+02
1.86000e-04,8.28772e-01,4.14797e+02,5.30952e+03,4.04720e-11,1.29121e+01,1.33513e+02
1.86500e-04,8.31040e-01,4.18602e+02,5.21707e+03,4.05864e-11,1.30306e+01,1.33830e+02
1.87000e-04,8.33855e-01,4.13554e+02,5.08408e+03,4.07241e-11,1.28734e+01,1.34218e+02
1.87500e-04,8.36224e-01,4.14576e+02,5.03252e+03,4.08422e-11,1.29053e+01,1.34546e+02
1.88000e-04,8.38462e-01,4.14365e+02,4.58388e+03,4.09529e-11,1.28987e+01,1.34855e+02
1.88500e-04,8.40782e-01,4.13689e+02,4.68671e+03,4.10673e-11,1.28776e+01,1.35175e+02
1.89000e-04,8.42921e-01,4.12522e+02,4.24076e+03,4.11725e-11,1.28413e+01,1.35470e+02
1.89500e-04,8.45076e-01,4.12200e+02,4.39777e+03,4.12776e-11,1.28313e+01,1.35766e+02
1.90000e-04,8.47297e-01,4.10294e+02,4.30127e+03,4.13863e-11,1.27719e+01,1.36070e+02
1.90500e-04,8.49407e-01,4.08019e+02,4.01488e+03,4.14880e-11,1.27011e+01,1.36357e+02
1.91000e-04,8.51196e-01,4.08559e+02,3.76960e+03,4.15758e-11,1.27179e+01,1.36601e+02
1.91500e-04,8.52962e-01,4.08820e+02,3.68149e+03,4.16616e-11,1.27261e+01,1.36842e+02
1.92000e-04,8.54734e-01,4.07958e+02,3.52662e+03,4.17475e-11,1.26992e+01,1.37083e+02
1.92500e-04,8.56568e-01,4.05249e+02,3.37749e+03,4.18350e-11,1.26149e+01,1.37331e+02
1.93000e-04,8.58147e-01,4.05169e+02,3.24513e+03,4.19109e-11,1.26124e+01,1.37545e+02
1.93500e-04,8.59818e-01,4.02955e+02,3.11267e+03,4.19904e-11,1.25435e+01,1.37769e+02
1.94000e-04,8.61074e-01,4.03843e+02,2.72508e+03,4.20508e-11,1.25711e+01,1.37939e+02
1.94500e-04,8.62670e-01,3.99717e+02,2.66556e+03,4.21254e-11,1.24427e+01,1.38151e+02
1.95000e-04,8.63823e-01,4.00510e+02,2.49670e+03,4.21805e-11,1.24674e+01,1.38305e+02
1.95500e-04,8.65305e-01,3.96166e+02,2.39371e+03,4.22495e-11,1.23322e+01,1.38501e+02
1.96000e-04,8.66342e-01,3.96588e+02,2.20248e+03,4.22990e-11,1.23453e+01,1.38638e+02
1.96500e-04,8.67631e-01,3.93447e+02,2.17621e+03,4.23585e-11,1.22475e+01,1.38808e+02
1.97000e-04,8.68810e-01,3.89935e+02,1.89132e+03,4.24133e-11,1.21382e+01,1.38961e+02
1.97500e-04,8.69669e-01,3.90846e+02,1.91128e+03,4.24536e-11,1.21666e+01,1.39073e+02
