03/11/2025 13:39:06
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.69000e-04,7.08369e-01,4.14056e+02,6.82006e+03,3.38637e-11,1.28891e+01,1.13767e+02
1.69500e-04,7.11775e-01,4.12483e+02,6.80635e+03,3.40293e-11,1.28401e+01,1.14236e+02
1.70000e-04,7.15189e-01,4.11242e+02,6.85777e+03,3.41961e-11,1.28014e+01,1.14705e+02
1.70500e-04,7.18518e-01,4.11812e+02,6.88449e+03,3.43603e-11,1.28192e+01,1.15162e+02
1.71000e-04,7.21848e-01,4.12695e+02,6.92292e+03,3.45250e-11,1.28467e+01,1.15621e+02
1.71500e-04,7.25235e-01,4.13224e+02,7.00204e+03,3.46924e-11,1.28631e+01,1.16087e+02
1.72000e-04,7.28680e-01,4.12761e+02,7.01193e+03,3.48622e-11,1.28487e+01,1.16562e+02
1.72500e-04,7.32125e-01,4.12777e+02,7.06476e+03,3.50325e-11,1.28492e+01,1.17036e+02
1.73000e-04,7.35594e-01,4.12456e+02,7.07755e+03,3.52038e-11,1.28392e+01,1.17514e+02
1.73500e-04,7.39069e-01,4.11974e+02,7.07200e+03,3.53756e-11,1.28242e+01,1.17991e+02
1.74000e-04,7.42439e-01,4.12954e+02,7.02871e+03,3.55438e-11,1.28547e+01,1.18456e+02
1.74500e-04,7.45938e-01,4.11352e+02,6.99127e+03,3.57165e-11,1.28049e+01,1.18936e+02
1.75000e-04,7.49262e-01,4.12337e+02,6.93631e+03,3.58831e-11,1.28355e+01,1.19393e+02
1.75500e-04,7.52436e-01,4.14933e+02,6.82401e+03,3.60440e-11,1.29164e+01,1.19833e+02
1.76000e-04,7.55918e-01,4.12089e+02,6.80647e+03,3.62157e-11,1.28278e+01,1.20311e+02
1.76500e-04,7.59206e-01,4.12443e+02,6.79405e+03,3.63802e-11,1.28389e+01,1.20764e+02
1.77000e-04,7.62674e-01,4.09623e+02,6.77873e+03,3.65514e-11,1.27511e+01,1.21238e+02
1.77500e-04,7.65820e-01,4.12496e+02,6.80946e+03,3.67108e-11,1.28405e+01,1.21670e+02
1.78000e-04,7.69177e-01,4.11269e+02,6.74579e+03,3.68777e-11,1.28023e+01,1.22131e+02
1.78500e-04,7.72540e-01,4.10345e+02,6.79297e+03,3.70449e-11,1.27735e+01,1.22592e+02
1.79000e-04,7.75956e-01,4.08490e+02,6.78761e+03,3.72141e-11,1.27158e+01,1.23057e+02
1.79500e-04,7.79151e-01,4.10071e+02,6.76289e+03,3.73749e-11,1.27650e+01,1.23494e+02
1.80000e-04,7.82301e-01,4.12113e+02,6.72941e+03,3.75336e-11,1.28286e+01,1.23927e+02
1.80500e-04,7.85511e-01,4.12302e+02,6.62321e+03,3.76939e-11,1.28344e+01,1.24369e+02
1.81000e-04,7.88644e-01,4.12669e+02,6.48818e+03,3.78503e-11,1.28459e+01,1.24800e+02
1.81500e-04,7.91814e-01,4.11063e+02,6.31099e+03,3.80070e-11,1.27959e+01,1.25235e+02
1.82000e-04,7.94805e-01,4.11483e+02,6.20360e+03,3.81560e-11,1.28090e+01,1.25646e+02
1.82500e-04,7.97661e-01,4.12246e+02,5.97372e+03,3.82984e-11,1.28327e+01,1.26038e+02
1.83000e-04,8.00632e-01,4.10876e+02,5.93147e+03,3.84444e-11,1.27901e+01,1.26446e+02
1.83500e-04,8.03485e-01,4.10299e+02,5.79308e+03,3.85849e-11,1.27721e+01,1.26836e+02
1.84000e-04,8.06353e-01,4.08678e+02,5.68483e+03,3.87253e-11,1.27216e+01,1.27227e+02
1.84500e-04,8.08971e-01,4.10118e+02,5.57728e+03,3.88545e-11,1.27665e+01,1.27586e+02
1.85000e-04,8.11838e-01,4.06443e+02,5.40566e+03,3.89925e-11,1.26521e+01,1.27974e+02
1.85500e-04,8.14431e-01,4.06270e+02,5.31216e+03,3.91189e-11,1.26467e+01,1.28326e+02
1.86000e-04,8.16920e-01,4.06286e+02,5.12255e+03,3.92400e-11,1.26472e+01,1.28663e+02
1.86500e-04,8.19049e-01,4.10093e+02,4.89750e+03,3.93458e-11,1.27657e+01,1.28954e+02
1.87000e-04,8.21593e-01,4.06287e+02,4.71762e+03,3.94665e-11,1.26472e+01,1.29299e+02
1.87500e-04,8.23833e-01,4.05088e+02,4.44397e+03,3.95738e-11,1.26099e+01,1.29602e+02
1.88000e-04,8.25872e-01,4.05275e+02,4.22267e+03,3.96721e-11,1.26157e+01,1.29878e+02
1.88500e-04,8.27921e-01,4.03577e+02,3.98182e+03,3.97693e-11,1.25629e+01,1.30154e+02
1.89000e-04,8.29609e-01,4.05785e+02,3.78025e+03,3.98512e-11,1.26316e+01,1.30382e+02
1.89500e-04,8.31290e-01,4.06834e+02,3.60530e+03,3.99317e-11,1.26642e+01,1.30610e+02
1.90000e-04,8.33095e-01,4.04949e+02,3.45325e+03,4.00163e-11,1.26056e+01,1.30854e+02
1.90500e-04,8.34983e-01,4.01458e+02,3.39622e+03,4.01037e-11,1.24969e+01,1.31107e+02
1.91000e-04,8.36510e-01,4.01706e+02,3.17721e+03,4.01758e-11,1.25046e+01,1.31312e+02
1.91500e-04,8.38022e-01,4.02245e+02,3.18926e+03,4.02468e-11,1.25214e+01,1.31515e+02
1.92000e-04,8.39509e-01,4.02074e+02,3.03591e+03,4.03161e-11,1.25161e+01,1.31714e+02
1.92500e-04,8.41107e-01,3.99718e+02,2.95506e+03,4.03893e-11,1.24427e+01,1.31927e+02
1.93000e-04,8.42456e-01,4.00605e+02,2.90374e+03,4.04521e-11,1.24704e+01,1.32107e+02
1.93500e-04,8.43996e-01,3.98281e+02,2.83681e+03,4.05221e-11,1.23980e+01,1.32312e+02
1.94000e-04,8.45446e-01,3.96995e+02,2.80149e+03,4.05883e-11,1.23580e+01,1.32504e+02
1.94500e-04,8.46900e-01,3.94571e+02,2.64340e+03,4.06540e-11,1.22825e+01,1.32695e+02
1.95000e-04,8.48137e-01,3.94366e+02,2.51642e+03,4.07105e-11,1.22761e+01,1.32858e+02
1.95500e-04,8.49336e-01,3.93467e+02,2.33780e+03,4.07647e-11,1.22481e+01,1.33016e+02
1.96000e-04,8.50539e-01,3.91723e+02,2.22473e+03,4.08186e-11,1.21938e+01,1.33173e+02
1.96500e-04,8.51918e-01,3.87228e+02,2.18522e+03,4.08794e-11,1.20539e+01,1.33351e+02
1.97000e-04,8.52852e-01,3.87713e+02,1.99172e+03,4.09214e-11,1.20690e+01,1.33472e+02
1.97500e-04,8.53919e-01,3.85608e+02,1.88790e+03,4.09686e-11,1.20035e+01,1.33609e+02
