03/11/2025 13:40:32
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.70500e-04,7.45663e-01,4.27315e+02,7.42008e+03,3.62649e-11,1.33018e+01,1.22150e+02
1.71000e-04,7.49397e-01,4.26034e+02,7.52040e+03,3.64553e-11,1.32619e+01,1.22681e+02
1.71500e-04,7.52866e-01,4.29530e+02,7.55063e+03,3.66356e-11,1.33707e+01,1.23178e+02
1.72000e-04,7.56480e-01,4.29682e+02,7.44674e+03,3.68216e-11,1.33755e+01,1.23696e+02
1.72500e-04,7.60074e-01,4.30304e+02,7.46540e+03,3.70080e-11,1.33948e+01,1.24212e+02
1.73000e-04,7.64255e-01,4.21745e+02,7.54573e+03,3.72146e-11,1.31284e+01,1.24800e+02
1.73500e-04,7.67531e-01,4.27871e+02,7.49394e+03,3.73894e-11,1.33191e+01,1.25268e+02
1.74000e-04,7.71554e-01,4.22338e+02,7.58458e+03,3.75919e-11,1.31469e+01,1.25835e+02
1.74500e-04,7.75011e-01,4.26506e+02,7.63568e+03,3.77735e-11,1.32766e+01,1.26327e+02
1.75000e-04,7.78573e-01,4.27869e+02,7.50251e+03,3.79594e-11,1.33190e+01,1.26835e+02
1.75500e-04,7.81937e-01,4.30811e+02,7.29883e+03,3.81365e-11,1.34106e+01,1.27319e+02
1.76000e-04,7.85730e-01,4.28278e+02,7.48398e+03,3.83308e-11,1.33318e+01,1.27861e+02
1.76500e-04,7.89228e-01,4.28880e+02,7.28095e+03,3.85136e-11,1.33505e+01,1.28361e+02
1.77000e-04,7.92754e-01,4.29460e+02,7.33757e+03,3.86968e-11,1.33686e+01,1.28866e+02
1.77500e-04,7.96220e-01,4.31101e+02,7.35458e+03,3.88777e-11,1.34197e+01,1.29365e+02
1.78000e-04,7.99902e-01,4.29070e+02,7.31958e+03,3.90669e-11,1.33564e+01,1.29892e+02
1.78500e-04,8.03565e-01,4.27060e+02,7.27975e+03,3.92563e-11,1.32939e+01,1.30414e+02
1.79000e-04,8.07253e-01,4.23424e+02,7.11167e+03,3.94443e-11,1.31807e+01,1.30935e+02
1.79500e-04,8.10359e-01,4.29450e+02,7.21522e+03,3.96114e-11,1.33682e+01,1.31380e+02
1.80000e-04,8.14107e-01,4.24920e+02,7.11190e+03,3.98021e-11,1.32272e+01,1.31911e+02
1.80500e-04,8.17428e-01,4.25985e+02,6.99323e+03,3.99756e-11,1.32604e+01,1.32383e+02
1.81000e-04,8.20896e-01,4.25382e+02,7.06657e+03,4.01545e-11,1.32416e+01,1.32875e+02
1.81500e-04,8.24248e-01,4.23958e+02,6.71535e+03,4.03276e-11,1.31973e+01,1.33349e+02
1.82000e-04,8.27399e-01,4.25655e+02,6.73657e+03,4.04930e-11,1.32501e+01,1.33797e+02
1.82500e-04,8.30324e-01,4.28726e+02,6.46651e+03,4.06463e-11,1.33457e+01,1.34215e+02
1.83000e-04,8.33484e-01,4.27660e+02,6.37007e+03,4.08095e-11,1.33125e+01,1.34666e+02
1.83500e-04,8.36542e-01,4.27211e+02,6.24889e+03,4.09670e-11,1.32986e+01,1.35102e+02
1.84000e-04,8.39922e-01,4.21497e+02,6.15825e+03,4.11366e-11,1.31207e+01,1.35577e+02
1.84500e-04,8.42668e-01,4.23610e+02,5.97172e+03,4.12807e-11,1.31864e+01,1.35966e+02
1.85000e-04,8.45345e-01,4.25454e+02,5.79255e+03,4.14198e-11,1.32439e+01,1.36346e+02
1.85500e-04,8.48327e-01,4.22632e+02,5.74607e+03,4.15709e-11,1.31560e+01,1.36766e+02
1.86000e-04,8.50843e-01,4.23967e+02,5.39039e+03,4.17014e-11,1.31976e+01,1.37122e+02
1.86500e-04,8.53518e-01,4.24097e+02,5.54201e+03,4.18371e-11,1.32016e+01,1.37500e+02
1.87000e-04,8.56237e-01,4.22104e+02,5.32091e+03,4.19748e-11,1.31396e+01,1.37883e+02
1.87500e-04,8.58305e-01,4.27389e+02,5.05786e+03,4.20832e-11,1.33041e+01,1.38178e+02
1.88000e-04,8.61210e-01,4.19873e+02,4.87871e+03,4.22264e-11,1.30701e+01,1.38585e+02
1.88500e-04,8.63507e-01,4.19744e+02,4.72433e+03,4.23421e-11,1.30661e+01,1.38907e+02
1.89000e-04,8.65912e-01,4.17626e+02,4.64662e+03,4.24623e-11,1.30002e+01,1.39242e+02
1.89500e-04,8.67735e-01,4.21297e+02,4.32403e+03,4.25561e-11,1.31145e+01,1.39498e+02
1.90000e-04,8.69616e-01,4.23411e+02,4.20645e+03,4.26513e-11,1.31803e+01,1.39764e+02
1.90500e-04,8.71781e-01,4.21252e+02,4.14420e+03,4.27578e-11,1.31131e+01,1.40068e+02
1.91000e-04,8.73935e-01,4.17042e+02,3.80621e+03,4.28635e-11,1.29820e+01,1.40368e+02
1.91500e-04,8.75359e-01,4.22222e+02,3.74010e+03,4.29366e-11,1.31432e+01,1.40568e+02
1.92000e-04,8.77279e-01,4.19491e+02,3.54579e+03,4.30301e-11,1.30582e+01,1.40837e+02
1.92500e-04,8.79026e-01,4.18759e+02,3.49691e+03,4.31160e-11,1.30354e+01,1.41081e+02
1.93000e-04,8.80740e-01,4.17634e+02,3.36810e+03,4.31994e-11,1.30004e+01,1.41320e+02
1.93500e-04,8.82618e-01,4.13982e+02,3.30995e+03,4.32895e-11,1.28868e+01,1.41579e+02
1.94000e-04,8.83972e-01,4.16013e+02,3.11772e+03,4.33569e-11,1.29500e+01,1.41767e+02
1.94500e-04,8.85409e-01,4.14461e+02,2.72519e+03,4.34264e-11,1.29017e+01,1.41966e+02
1.95000e-04,8.86422e-01,4.18664e+02,2.75570e+03,4.34771e-11,1.30325e+01,1.42107e+02
1.95500e-04,8.87769e-01,4.16066e+02,2.37370e+03,4.35417e-11,1.29516e+01,1.42294e+02
1.96000e-04,8.89370e-01,4.10516e+02,2.43159e+03,4.36170e-11,1.27789e+01,1.42514e+02
1.96500e-04,8.90728e-01,4.07660e+02,2.35131e+03,4.36812e-11,1.26900e+01,1.42698e+02
1.97000e-04,8.91586e-01,4.09338e+02,2.03901e+03,4.37233e-11,1.27422e+01,1.42816e+02
